seed question,unseeded question,bm25 score,FK,TCF,,Combined
Heb je een paspoort nodig of mag je met een ID kaart naar Tunesie ??,Wat is het nut van het weergeven van het geslacht op je paspoort of ID kaart?,21.989.348.814.481.000,0,0,,0
Heb je een paspoort nodig of mag je met een ID kaart naar Tunesie ??,Heb je een paspoort nodig om naar Engeland te gaan?,21.820.045.221.073.000,0,0,,0
Heb je een paspoort nodig of mag je met een ID kaart naar Tunesie ??,Wat gebeurt er met je ID als je een paspoort aanvraagt?,21.222.002.550.879.800,0,0,,0
Hoe krijg ik de gordijnhaken er goed in?,Hoe krijg ik de afspeel tijd goed in vlc player?,14.725.083.590.676.400,0,0,,0
Hoe krijg ik de gordijnhaken er goed in?,Hoe krijg ik mijn in-ears goed in mijn oren?,1.461.532.783.898.070,0,0,,0
Hoe krijg ik de gordijnhaken er goed in?,Hoe krijg ik mijn rozijn goed verdeeld in mijn cake?,1.397.245.240.429.420,0,0,,0
Hoe krijg ik de gordijnhaken er goed in?,Hoe krijg ik mijn paginanummers goed?,13.940.525.286.555.800,0,0,,0
Hoe krijg ik de gordijnhaken er goed in?,Hoe komt het dat ik mijn tampon er niet goed helemaal in krijg?,13.915.646.396.162.300,0,0,,0
Hoe krijg ik de gordijnhaken er goed in?,Hoe krijg je je auto weer goed in de lak?,13.796.998.185.582.200,0,0,,0
Hoe krijg ik de gordijnhaken er goed in?,Hoe krijg ik de microfoon goed aangesloten op Garageband?,13.501.279.736.553.800,0,0,,0
Hoe krijg ik de gordijnhaken er goed in?,Hoe krijg ik mijn scooterband goed op de velg?,13.501.279.736.553.800,0,0,,0
Hoe krijg ik de gordijnhaken er goed in?,Hoe krijg ik mijn avatar goed zichtbaar?,13.268.184.275.750.400,0,0,,0
Hoe krijg ik de gordijnhaken er goed in?,Hoe krijg ik google chrome weer goed?,13.268.184.275.750.400,0,0,,0
Hoe krijg ik de gordijnhaken er goed in?,Hoe krijg ik gewassen kleding goed droog?,13.268.184.275.750.400,0,0,,0
Waarom moet je vaker plassen naarmate het kouder is?,Bewegen insecten langzamer naarmate het kouder wordt ?,22.263.143.270.483.500,0,0,,0
Waarom moet je vaker plassen naarmate het kouder is?,kunnen aambeien maken dat je vaker moet plassen?,22.102.224.777.144.800,0,0,,0
Waarom moet je vaker plassen naarmate het kouder is?,Hoe komt het dat je vaker moet plassen van de kou?,2.088.748.832.216.850,1,1,,1
Waarom moet je vaker plassen naarmate het kouder is?,Hoe komt het dat je van bier sneller (en vaker) moet plassen?,20.075.829.088.920.800,0,1,,2
Waarom moet je vaker plassen naarmate het kouder is?,Waarom plassen oudere mannen vaker over de wcbril?,19.785.016.015.243.100,0,0,,0
Waarom moet je vaker plassen naarmate het kouder is?,Waarom moet je vaker naar de wc om te plassen als je zenuwachtig bent?,18.936.577.430.150.800,0,1,,2
Waarom moet je vaker plassen naarmate het kouder is?,Waarom moet je altijd plassen na het orgasme.,1.873.602.712.065.290,0,0,,0
Waarom moet je vaker plassen naarmate het kouder is?,Waarom moet je plassen na de seks?,1.789.081.046.080.280,0,0,,0
Waarom moet je vaker plassen naarmate het kouder is?,Waarom moet ik plassen als het tocht?,17.550.327.654.383.200,1,0,,2
Waarom moet je vaker plassen naarmate het kouder is?,Waarom  moet ik zoveel plassen?,17.488.390.271.915.100,0,0,,0
Waarom moet je vaker plassen naarmate het kouder is?,Waarom is het in de berggebieden kouder?,17.267.414.709.121.000,0,0,,0
Mag ik iedereen alvast een fijne koniginnedag wensen?,Ik ga zo naar huis; mag ik vast iedereen een hele fijne koniginnedag wensen?,3.351.501.482.574.230,1,1,,1
Mag ik iedereen alvast een fijne koniginnedag wensen?,Mag ik jullie allemaal even een fijne nachtrust wensen?,2.615.221.865.629.870,0,1,,2
Mag ik iedereen alvast een fijne koniginnedag wensen?,Hoe kan ik het moderatieteam fijne feestdagen wensen?,2.124.093.281.190.840,0,1,,2
Mag ik iedereen alvast een fijne koniginnedag wensen?,kun je  midden in zomer iedereen alvast prettige feestdagen toe wensen? of ga ik nu weer ver,19.333.357.692.734.600,0,0,,0
Mag ik iedereen alvast een fijne koniginnedag wensen?,Is fijne feestdagen wensen per e-mail niet wat afgezaagd?,18.730.832.368.664.500,0,1,,2
Mag ik iedereen alvast een fijne koniginnedag wensen?,Mag ik jullie een hele goede morgen wensen?,17.576.234.875.400.700,0,1,,2
Mag ik iedereen alvast een fijne koniginnedag wensen?,Hoe kun je iedereen hier een geweldig nieuwjaar wensen?,1.717.846.199.013.400,0,1,,2
Mag ik iedereen alvast een fijne koniginnedag wensen?,Kan je op GV iedereen fijne feestdagen toewensen ?,16.857.658.972.578.500,0,1,,2
Mag ik iedereen alvast een fijne koniginnedag wensen?,Mag ik jullie allemaal hele gezellige dagen wensen?,16.499.183.533.002.400,0,1,,2
Mag ik iedereen alvast een fijne koniginnedag wensen?,mag ik hier alvast alle gebruikers fijne dagen & een goed nieuwjaar toewensen?  bijdeze dan. moderaters ook natuurlijk.,15.065.253.720.188.900,0,1,,2
Mag ik iedereen alvast een fijne koniginnedag wensen?,Mag ik langs deze weg alle gebruikers & medewerkers een gelukkig 2016 wensen?,14.844.281.066.055.900,0,1,,2
mag je als je slotjes hebt nog wel crystal clear met bubbels drinken?,"Als je ritalin gebruikt, mag je dan nog wel drinken?",22.760.631.903.983.600,0,0,,0
mag je als je slotjes hebt nog wel crystal clear met bubbels drinken?,Als je nog nooit alcohol hebt gedronken hoeveel mag je dan drinken?,21.474.712.969.337.000,0,0,,0
mag je als je slotjes hebt nog wel crystal clear met bubbels drinken?,hoe houdt je de bubbels in de champagnefles als je hem geopend hebt en niet helemaal op wilt drinken.,21.022.226.365.281.500,0,0,,0
mag je als je slotjes hebt nog wel crystal clear met bubbels drinken?,"Als je slotjes hebt, krijg je dan zeker weten elastiekjes?",1.912.279.079.692.940,0,0,,0
mag je als je slotjes hebt nog wel crystal clear met bubbels drinken?,Wat kun je wel eten en drinken als je een nikkelalergie hebt en wat niet?,18.494.031.315.761.400,0,0,,0
mag je als je slotjes hebt nog wel crystal clear met bubbels drinken?,Mag je alcohol drinken als je net beugel hebt?,18.205.730.224.609.800,0,0,,0
mag je als je slotjes hebt nog wel crystal clear met bubbels drinken?,Waarom lust je bier nog wel als je daarvan hebt overgegeven?,1.818.120.182.460.950,0,0,,0
mag je als je slotjes hebt nog wel crystal clear met bubbels drinken?,Kun je nog wel eten als je een facelift hebt gehad?,1.818.120.182.460.950,0,0,,0
mag je als je slotjes hebt nog wel crystal clear met bubbels drinken?,waarom mag je nadat je hete pepers hebt gegeten geen water drinken?,1.793.626.134.876.260,0,0,,0
mag je als je slotjes hebt nog wel crystal clear met bubbels drinken?,mag je alcohol drinken voor je bloedafname hebt voor hepatitis A en B?,1.793.626.134.876.260,0,0,,0
mag je als je slotjes hebt nog wel crystal clear met bubbels drinken?,mag je autorijden als je epilepsie hebt?,1.783.789.381.154.250,0,0,,0
Hoe moet je apfelkorn drinken?,Hoeveel water moet je drinken?,14.411.601.917.346.900,0,0,,0
Hoe moet je apfelkorn drinken?,Hoe moet je vodka drinken gemengd met appelsap?,14.403.661.010.898.900,0,0,,0
Hoe moet je apfelkorn drinken?,Waarom moet je thee heet drinken?,13.681.320.305.405.300,0,0,,0
Hoe moet je apfelkorn drinken?,waar mix ik apfelkorn het lekkerst mee???,13.659.569.275.870.600,1,1,komt op hetzelfde neer,1
Hoe moet je apfelkorn drinken?,Op welke temperatuur moet je whisky drinken?,13.021.480.555.165.900,0,0,,0
Hoe moet je apfelkorn drinken?,Hoeveel moet je drinken per dag??,13.021.480.555.165.900,0,0,,0
Hoe moet je apfelkorn drinken?,waarom moet je calcium eten of drinken?,13.021.480.555.165.900,0,0,,0
Hoe moet je apfelkorn drinken?,Hoe leer je wijn drinken?,12.640.495.816.620.700,0,0,,0
Hoe moet je apfelkorn drinken?,Waarom moet je water drinken na een massage?,12.422.359.532.603.500,0,0,,0
Hoe moet je apfelkorn drinken?,Hoe (vaak) moet je de Vitamine-C bij het drinken van cavia's doen?,12.164.834.729.491.500,0,0,,0
Hoe moet je apfelkorn drinken?,moet ik bier drinken vanavond?,12.099.230.114.053.400,0,0,,0
bij welk bedrijf kun je je micro sd-kaartje laten maken?,Weet iemand welk bedrijf je lampen kunt laten maken?,20.989.727.787.385.800,0,0,,0
bij welk bedrijf kun je je micro sd-kaartje laten maken?,Hoe moet ik een micro analyse van mijn strartende bedrijf maken?,1.806.239.454.190.910,0,0,,0
bij welk bedrijf kun je je micro sd-kaartje laten maken?,Bij welk soort bedrijf kan ik een volle kegel en een buisvorm laten maken?,1.784.923.458.257.620,0,0,,0
bij welk bedrijf kun je je micro sd-kaartje laten maken?,waar kun je je eigen design laptop laten maken?,17.339.144.828.522.800,0,0,,0
bij welk bedrijf kun je je micro sd-kaartje laten maken?,Hoe beschrijf ik het snelst een micro sd-kaartje: via een adapter in het kaartslot of in een usb adapter in een usb 2.0?,1.700.217.887.549.420,0,1,,2
bij welk bedrijf kun je je micro sd-kaartje laten maken?,Kan je de omschrijving van je bedrijf bij de KVK laten wijzigen?,16.948.705.939.906.700,0,0,,0
bij welk bedrijf kun je je micro sd-kaartje laten maken?,hoeveel geheugen is zinvol in een gsm en wat voor snelheid moet dan het micro sd-kaartje hebben?,158.957.814.818.956,0,0,,0
bij welk bedrijf kun je je micro sd-kaartje laten maken?,Bij welk goed doel kun je je computer laten berekenen voor de wetenschap?,1.565.796.783.329.180,0,0,,0
bij welk bedrijf kun je je micro sd-kaartje laten maken?,"Bij welk bedrijf kan ik een inloopkast laten opmeten en maken, en hoe gaat dat in zijn  werk?",15.526.197.427.808.100,0,0,,0
bij welk bedrijf kun je je micro sd-kaartje laten maken?,Bij welk bedrijf kun je heg best folders gasn bezorgen,15.398.270.835.251.500,0,0,,0
bij welk bedrijf kun je je micro sd-kaartje laten maken?,kun je een persoonlijke OV-chipkaart aan laten maken bij centraal station(s)?,1.507.626.570.860.300,0,0,,0
Kan ik deze broccoli nog gewoon eten? Of is hij niet meer goed?,Kan ik deze quiche nog eten?,21.157.222.291.822.400,0,0,,0
Kan ik deze broccoli nog gewoon eten? Of is hij niet meer goed?,Kan ik deze kip nog wel eten?,20.136.825.432.370.100,0,0,,0
Kan ik deze broccoli nog gewoon eten? Of is hij niet meer goed?,Kan je aan een ei ook zien of hij nog goed te eten is?,195.516.321.793.243,0,0,,0
Kan ik deze broccoli nog gewoon eten? Of is hij niet meer goed?,Kan ik gewoon een komkommer eten?,18.789.113.917.592.400,0,0,,0
Kan ik deze broccoli nog gewoon eten? Of is hij niet meer goed?,Kan ik gewoon weer vlees gaan eten?,17.882.929.137.333.600,0,0,,0
Kan ik deze broccoli nog gewoon eten? Of is hij niet meer goed?,Krijgt deze meneer zijn auto nog terug? Of is hij hem echt kwijt?,1.774.266.608.980.390,0,0,,0
Kan ik deze broccoli nog gewoon eten? Of is hij niet meer goed?,Kan ik dit nog eten?,17.429.001.791.431.900,0,0,,0
Kan ik deze broccoli nog gewoon eten? Of is hij niet meer goed?,Hoe kan ik deze link wijzigen zodat hij niet meer paars is?,16.817.735.356.809.900,0,0,,0
Kan ik deze broccoli nog gewoon eten? Of is hij niet meer goed?,"mijn komkommers en andere groenten zijn bevroren geraakt, kan ik deze nog wel gewoon eten?",1.638.426.442.394.270,0,1,,2
Kan ik deze broccoli nog gewoon eten? Of is hij niet meer goed?,Kan ik zelfgemaakte courgette/broccoli soep blauw kleuren?,16.325.471.556.280.200,0,0,,0
Kan ik deze broccoli nog gewoon eten? Of is hij niet meer goed?,Kan ik nog goed werken?,1.620.162.851.929.200,0,0,,0
Waar kan je een corupte agent aangeven?,Waar kan ik een zwartwerker aangeven ?,17.260.619.789.860.300,0,0,,0
Waar kan je een corupte agent aangeven?,Waar kan ik verkeershufters aangeven?,1.693.243.337.008.130,0,0,,0
Waar kan je een corupte agent aangeven?,Waar kun je een bank scam aangeven?,16.477.918.788.672.900,0,1,,2
Waar kan je een corupte agent aangeven?,Waar kan ik een online pedofiel aangeven?,16.428.153.127.514.900,0,0,,0
Waar kan je een corupte agent aangeven?,Waar kan ik een geheim agent oortje kopen ?,1.620.280.179.524.110,0,0,,0
Waar kan je een corupte agent aangeven?,Waar kan je iemand aangeven die fraude pleegt met AWBZ en wajong?,14.010.017.486.570.800,0,2,,4
Waar kan je een corupte agent aangeven?,hoe herken je een geheim agent?,1.374.364.427.409.010,0,0,,0
Waar kan je een corupte agent aangeven?,Hoe wordt je een Geheim agent?,1.374.364.427.409.010,0,0,,0
Waar kan je een corupte agent aangeven?,Hoe kan je mensen bij AIVD aangeven?,13.435.262.652.805.200,0,2,,4
Waar kan je een corupte agent aangeven?,"Personeel in dienst nemen, Waar moet je dat allemaal aangeven?",1.340.882.897.575.550,0,0,,0
Waar kan je een corupte agent aangeven?,Waar kan ik een (bij KvK geregistr.) webshop aangeven voor illegale handel?,13.236.275.299.628.300,0,2,,4
Zijn de gidsen die overleden mensen naar het hiernamaals moeten begeleiden bekenden van de overledene of niet? En hoe weet men dat gidsen bestaan?,"Als reÃ¯ncarnatie bestaat, hoe kunnen er dan geesten (overleden mensen) bestaan?",1.987.375.178.942.990,0,1,,2
Zijn de gidsen die overleden mensen naar het hiernamaals moeten begeleiden bekenden van de overledene of niet? En hoe weet men dat gidsen bestaan?,Hoe kan men weten dat de oorspronkelijk manuscripten van de bijbel niet meer bestaan?,19.400.014.886.858.400,0,0,,0
Zijn de gidsen die overleden mensen naar het hiernamaals moeten begeleiden bekenden van de overledene of niet? En hoe weet men dat gidsen bestaan?,Wat doet men met het dagboek van een overledene?,1.900.015.734.940.680,0,0,,0
Zijn de gidsen die overleden mensen naar het hiernamaals moeten begeleiden bekenden van de overledene of niet? En hoe weet men dat gidsen bestaan?,Zijn er mensen overleden bij de elfstedentocht van '63 ?,187.489.957.295.145,0,0,,0
Zijn de gidsen die overleden mensen naar het hiernamaals moeten begeleiden bekenden van de overledene of niet? En hoe weet men dat gidsen bestaan?,Waarom geloven mensen in een hiernamaals?,18.568.239.544.554.000,0,1,,2
Zijn de gidsen die overleden mensen naar het hiernamaals moeten begeleiden bekenden van de overledene of niet? En hoe weet men dat gidsen bestaan?,Is het normaal dat kleine kinderen soms mensen of kindertjes zien die zijn overleden?,18.353.428.911.534.300,0,0,,0
Zijn de gidsen die overleden mensen naar het hiernamaals moeten begeleiden bekenden van de overledene of niet? En hoe weet men dat gidsen bestaan?,Hoe kan men weten/onderzoeken of iemand resistent is voor aids? Wordt er gericht gezocht naar mensen die resistent zijn? En hoe?,18.286.459.086.578.900,0,0,,0
Zijn de gidsen die overleden mensen naar het hiernamaals moeten begeleiden bekenden van de overledene of niet? En hoe weet men dat gidsen bestaan?,Waarom moet je dingen eerst missen voor men weet hoe belangrijk die dingen (of mensen) zijn?,18.130.267.927.697.600,0,0,,0
Zijn de gidsen die overleden mensen naar het hiernamaals moeten begeleiden bekenden van de overledene of niet? En hoe weet men dat gidsen bestaan?,Voor mensen die 'altijd' streven naar beter: hoe weet je zeker of je het beste niet al bereikt hebt?,18.085.728.804.084.200,0,0,,0
Zijn de gidsen die overleden mensen naar het hiernamaals moeten begeleiden bekenden van de overledene of niet? En hoe weet men dat gidsen bestaan?,Waarom waakt men bij iemand die overleden is ? weet niet waar ik deze vraag moet plaatsen ?,18.007.746.260.106.200,0,0,,0
Zijn de gidsen die overleden mensen naar het hiernamaals moeten begeleiden bekenden van de overledene of niet? En hoe weet men dat gidsen bestaan?,is het mogelijk dat mensen in de toekomst niet naar school meer moeten door de compiuter...???,17.983.376.423.985.200,0,0,,0
Hoe komt het dat alternatieve geneeswijzen zo opvallend weinig wetenschappelijk worden onderbouwd?,Hoe komt het dat de ziektekostenverzekeringen alternatieve geneeswijzen vergoeden?,30.629.083.498.028.300,0,1,,2
Hoe komt het dat alternatieve geneeswijzen zo opvallend weinig wetenschappelijk worden onderbouwd?,Waar komt die vreemde discrepantie bij 'alternatieve geneeswijzen' vandaan ?,24.563.981.998.171.200,0,1,,2
Hoe komt het dat alternatieve geneeswijzen zo opvallend weinig wetenschappelijk worden onderbouwd?,Hoe staat de Islam tegenover alternatieve geneeswijzen?,245.639.091.039.651,0,1,,2
Hoe komt het dat alternatieve geneeswijzen zo opvallend weinig wetenschappelijk worden onderbouwd?,Zijn alternatieve geneeswijzen gevaarlijk voor de gezondheid?,2.248.705.095.106.490,0,1,,2
Hoe komt het dat alternatieve geneeswijzen zo opvallend weinig wetenschappelijk worden onderbouwd?,Waarom zijn alternatieve geneeswijzen nodig of populair?,2.248.705.095.106.490,0,1,,2
Hoe komt het dat alternatieve geneeswijzen zo opvallend weinig wetenschappelijk worden onderbouwd?,Zijn er ook ziektekostenverzekeraars die alternatieve geneeswijzen NIET vergoeden?,2.050.880.279.758.490,0,1,,2
Hoe komt het dat alternatieve geneeswijzen zo opvallend weinig wetenschappelijk worden onderbouwd?,Klopt het dat er een verbod komt op kruiden en vitamine door de EU en dat zo de alternatieve geneeswijzen in gevaar komen?,20.494.057.333.432.900,0,1,,2
Hoe komt het dat alternatieve geneeswijzen zo opvallend weinig wetenschappelijk worden onderbouwd?,Hoe komt het dat er zo weinig buitenlanders Nederlands spreken?,20.184.931.177.203.100,0,0,,0
Hoe komt het dat alternatieve geneeswijzen zo opvallend weinig wetenschappelijk worden onderbouwd?,Wat zijn de gelukkigste landen ter wereld (wetenschappelijk onderbouwd onderzoek),1.967.788.662.861.130,0,0,,0
Hoe komt het dat alternatieve geneeswijzen zo opvallend weinig wetenschappelijk worden onderbouwd?,"Waarom wordt iets alleen ware kennis genoemd, wanneer het wetenschappelijk onderbouwd is?",19.557.628.332.438.200,0,0,,0
Hoe komt het dat alternatieve geneeswijzen zo opvallend weinig wetenschappelijk worden onderbouwd?,Hoe komt het dat supermarkten zo weinig verstand hebben van ergonomie?,19.368.860.982.050.600,0,0,,0
"Ik heb 1 jaar lang heffingskorting niet laten toepassen bij mijn werk, kan ik dit achteraf corrigeren?","Ik werk al 9 maanden bij mijn huidige werkgever zonder loonheffingskorting, kan ik deze alsnog laten toepassen?",2.423.188.766.019.390,1,1,,1
"Ik heb 1 jaar lang heffingskorting niet laten toepassen bij mijn werk, kan ik dit achteraf corrigeren?",kan ik bij transacties  jaar/maand/selectie toepassen,2.166.642.436.110.030,0,2,,4
"Ik heb 1 jaar lang heffingskorting niet laten toepassen bij mijn werk, kan ik dit achteraf corrigeren?","Ik heb een ""Scheve"" six-pack. Kan ik dit nog corrigeren?",20.863.857.400.744.400,0,0,,0
"Ik heb 1 jaar lang heffingskorting niet laten toepassen bij mijn werk, kan ik dit achteraf corrigeren?",Ik heb de laptop teruggezet naar fabrieksinstellingen maar nu klopt de tijd bij mijn Gmailberichtjes niet meer. Hoe kan ik dit weer corrigeren?,20.376.852.411.995.700,0,0,,0
"Ik heb 1 jaar lang heffingskorting niet laten toepassen bij mijn werk, kan ik dit achteraf corrigeren?",Eindafrekening werkgever laten corrigeren kan dat?,197.051.596.271.781,0,1,,2
"Ik heb 1 jaar lang heffingskorting niet laten toepassen bij mijn werk, kan ik dit achteraf corrigeren?",Ik werk nu 1 jaar en 2 maanden bij dirk van den broek. Nu heb ik maar 1x getekend en dat was mijn 1ste contract. is dit niet raar?,19.256.550.179.709.900,0,0,,0
"Ik heb 1 jaar lang heffingskorting niet laten toepassen bij mijn werk, kan ik dit achteraf corrigeren?",ik heb bij het importeren van mijn rekeningen gekozen om kruisposten niet tegen elkaar te laten weg valen kan ik dit achteraf nog wijzigen?,19.155.934.081.141.500,0,0,,0
"Ik heb 1 jaar lang heffingskorting niet laten toepassen bij mijn werk, kan ik dit achteraf corrigeren?",Hoe kan ik dit voorkomen of corrigeren in mijn computer?,18.682.906.752.577.200,0,0,,0
"Ik heb 1 jaar lang heffingskorting niet laten toepassen bij mijn werk, kan ik dit achteraf corrigeren?",hoe kan ik een verkeerd mailadres corrigeren bij mijn profiel?,18.579.882.991.611.300,0,0,,0
"Ik heb 1 jaar lang heffingskorting niet laten toepassen bij mijn werk, kan ik dit achteraf corrigeren?",Kun je je puntoren laten corrigeren?,18.499.688.418.495.300,0,0,,0
"Ik heb 1 jaar lang heffingskorting niet laten toepassen bij mijn werk, kan ik dit achteraf corrigeren?",Ik heb getekend om 1 jaar te blijven op mijn werk. Dit papier waar dit op stond was zelf getypt. Ben ik nu echt verplicht om te blijven?,177.574.394.295.724,0,0,,0
Welke banken bieden een goed Groen-spaarrekening aan met fiscaal voordeel?,Kan ik fiscaal voordeel halen met een studentenlening?,225.258.954.352.229,0,0,,0
Welke banken bieden een goed Groen-spaarrekening aan met fiscaal voordeel?,Welke organisaties bieden hulpverlening aan 'scheidingskinderen'?,1.899.752.916.672.900,0,0,,0
Welke banken bieden een goed Groen-spaarrekening aan met fiscaal voordeel?,Welke belgische banken verstrekken aan nederlanders een hypotheek?,18.290.046.743.745.400,0,0,,0
Welke banken bieden een goed Groen-spaarrekening aan met fiscaal voordeel?,Wat is een goed voordeel aan een kolencentrale?,17.679.494.350.870.500,0,0,,0
Welke banken bieden een goed Groen-spaarrekening aan met fiscaal voordeel?,Welke spaarrekening is erkend door de belastingsdienst als groen sparen mbt fiscaal voordeel vanaf 2013?,1.767.521.251.679.050,1,1,,1
Welke banken bieden een goed Groen-spaarrekening aan met fiscaal voordeel?,Welke telefoonproviders bieden nog onbeperkt mobiel internet aan ?,17.249.368.648.067.600,0,0,,0
Welke banken bieden een goed Groen-spaarrekening aan met fiscaal voordeel?,Welke virusscanners gebruiken banken?,1.682.857.554.286.470,0,0,,0
Welke banken bieden een goed Groen-spaarrekening aan met fiscaal voordeel?,Welke raffinaderijen / chemische bedrijven bieden groepsvervoer aan? zie uitleg,16.490.631.280.704.600,0,0,,0
Welke banken bieden een goed Groen-spaarrekening aan met fiscaal voordeel?,Welke webshops bieden veel gekleurde spijkerbroeken van kwaliteitsmerken aan?,16.490.631.280.704.600,0,0,,0
Welke banken bieden een goed Groen-spaarrekening aan met fiscaal voordeel?,Welk fiscaal voordeel heeft een GmbH als de aandeelhouder een Nederlandse BV is?,15.962.594.634.418.500,0,2,,4
Welke banken bieden een goed Groen-spaarrekening aan met fiscaal voordeel?,Welke HBO's bieden allemaal OPGM aan? (orienterende propedeuse gedrag en maatschappij),15.157.209.574.255.400,0,0,,0
wat doe ik tegen muizen ?,Wat te doen tegen muizen ?,16.894.185.895.067.700,1,1,,1
wat doe ik tegen muizen ?,wat doe ik tegen zweet billen????,16.325.136.743.835.300,0,0,,0
wat doe ik tegen muizen ?,wat doe je tegen despersonelisatie?,16.155.704.854.486.200,0,0,,0
wat doe ik tegen muizen ?,Kunnen muizen resistent worden tegen gifkorrels?,16.038.103.873.190.600,0,1,,2
wat doe ik tegen muizen ?,wat doe je tegen een hongerklap?,1.533.704.401.089.280,0,0,,0
wat doe ik tegen muizen ?,wat doe je tegen vastzittende hoest?,1.533.704.401.089.280,0,0,,0
wat doe ik tegen muizen ?,kunnen muizen niet tegen een bepaalde geluidsgolven?,15.264.598.230.623.400,0,2,,4
wat doe ik tegen muizen ?,"Ik heb een loopneus, wat doe ik er tegen?",14.888.969.249.525.800,0,0,,0
wat doe ik tegen muizen ?,Wat is dit en wat doe ik er tegen?,14.888.969.249.525.800,0,0,,0
wat doe ik tegen muizen ?,Wat doe ik tegen hoesten?,14.622.044.974.489.600,0,0,,0
wat doe ik tegen muizen ?,Wat doe ik tegen rugpijn?,14.622.044.974.489.600,0,0,,0
hoe maak ik het leer van mn kunstschaatsen weer soepel?,"Jas van ""ruw""  leer soepel maken, hoe?",2.419.182.605.137.380,1,0,,2
hoe maak ik het leer van mn kunstschaatsen weer soepel?,Hoe leer ik schaatsen op kunstschaatsen?,2.385.679.457.691.760,0,0,,0
hoe maak ik het leer van mn kunstschaatsen weer soepel?,Hoe leer ik schaatsen op kunstschaatsen?.,2.385.679.457.691.760,0,0,,0
hoe maak ik het leer van mn kunstschaatsen weer soepel?,Hoe krijg ik oud en erg droog leer weer soepel?,2.296.835.550.708.720,1,1,,1
hoe maak ik het leer van mn kunstschaatsen weer soepel?,"hoe maak ik een goed ""soepel tijdschema""?",21.617.499.168.927.900,0,0,,0
hoe maak ik het leer van mn kunstschaatsen weer soepel?,hoe maak ik een stugge rand  van een sneaker soepel ?,2.144.513.635.674.140,0,0,,0
hoe maak ik het leer van mn kunstschaatsen weer soepel?,Hoe maak je een oude leren jas weer soepel?,20.208.605.480.279.900,1,1,,1
hoe maak ik het leer van mn kunstschaatsen weer soepel?,Hoe kan je leer die hard geworden is na het wassen weer soepel krijgen?,19.671.468.601.167.500,1,1,,1
hoe maak ik het leer van mn kunstschaatsen weer soepel?,Hoe krijg ik mijn schoudergewrichten weer soepel?,1.819.884.174.641.450,0,0,,0
hoe maak ik het leer van mn kunstschaatsen weer soepel?,Is er een middel waarmee je skai(kunst) leer van circa 50 jaar oud weer soepel kunt krijgen?,17.850.735.667.415.600,0,0,,0
hoe maak ik het leer van mn kunstschaatsen weer soepel?,hoe zet ik mn toetsenvolgorde weer goed?,17.512.683.116.406.200,0,0,,0
als ikmet een belasting schuld kom te zitten en ik vaag een betalings regeling aan gaan mijn bruto loon om huursubsidie aan te vragen dan ook om laag?,Kan je een betalings regeling treffen  je rood staat ?,23.161.340.484.995.300,0,2,,4
als ikmet een belasting schuld kom te zitten en ik vaag een betalings regeling aan gaan mijn bruto loon om huursubsidie aan te vragen dan ook om laag?,Mag ik belasting terug vragen met een kleine ondernemers regeling?,224.562.971.441.401,0,2,,4
als ikmet een belasting schuld kom te zitten en ik vaag een betalings regeling aan gaan mijn bruto loon om huursubsidie aan te vragen dan ook om laag?,Hoe kan het dat ik nog belasting moet bijbetalen bij een laag loon?,20.915.948.118.492.800,0,2,,4
als ikmet een belasting schuld kom te zitten en ik vaag een betalings regeling aan gaan mijn bruto loon om huursubsidie aan te vragen dan ook om laag?,Teveel loon belasting?,20.636.941.002.107.100,0,2,,4
als ikmet een belasting schuld kom te zitten en ik vaag een betalings regeling aan gaan mijn bruto loon om huursubsidie aan te vragen dan ook om laag?,is mijn loon niet te laag bij supercoop?,19.426.259.019.400.100,0,2,,4
als ikmet een belasting schuld kom te zitten en ik vaag een betalings regeling aan gaan mijn bruto loon om huursubsidie aan te vragen dan ook om laag?,Is het gratis om met een hond gewoon naar een dierenarts te gaan om te vragen of hij iets heeft?,19.090.395.664.772.200,0,2,,4
als ikmet een belasting schuld kom te zitten en ik vaag een betalings regeling aan gaan mijn bruto loon om huursubsidie aan te vragen dan ook om laag?,Wat voor loon kan ik vragen als 14-jarige?,18.768.415.890.005.300,0,2,,4
als ikmet een belasting schuld kom te zitten en ik vaag een betalings regeling aan gaan mijn bruto loon om huursubsidie aan te vragen dan ook om laag?,Is het mogelijk om als PSV'er samen met een ajacied naar de wedstrijd om de Johan Cruijff schaal te gaan en dan bij elkaar te zitten?,1.870.617.667.218.080,0,2,,4
als ikmet een belasting schuld kom te zitten en ik vaag een betalings regeling aan gaan mijn bruto loon om huursubsidie aan te vragen dan ook om laag?,Hoe kom je op het idee om op je vrije dag uren in de auto te zitten om naar het huis van Jan Smit te gaan?,18.506.369.036.281.400,0,2,,4
als ikmet een belasting schuld kom te zitten en ik vaag een betalings regeling aan gaan mijn bruto loon om huursubsidie aan te vragen dan ook om laag?,Mag ik gaan klagen als internetsnelheid ontzettend laag is dan aangegeven?,184.726.111.717.319,0,2,,4
als ikmet een belasting schuld kom te zitten en ik vaag een betalings regeling aan gaan mijn bruto loon om huursubsidie aan te vragen dan ook om laag?,"Is het makkelijker om iemand te helpen, dan zelf om hulp te vragen? en verschilt dat per cultuur?",18.029.766.059.242.600,0,2,,4
